Time, Sex_ratio, Time-in, Tm, Tf, Gift, RejPr, Offs, N
3388,0.515000,0.383000,0.399059,1.000000,0.075728,0.241653,674,1000
3389,0.507000,0.374000,0.388834,1.000000,0.084813,0.236242,851,1000
3390,0.485000,0.358000,0.376842,1.000000,0.065979,0.227648,743,1000
3391,0.478000,0.347000,0.335420,1.000000,0.079498,0.240469,755,1000
3392,0.505000,0.373000,0.329065,1.000000,0.069307,0.255494,782,1000
3393,0.498000,0.379000,0.352404,1.000000,0.052209,0.249718,678,1000
3394,0.497000,0.386000,0.333481,1.000000,0.050302,0.260642,645,1000
3395,0.517068,0.395582,0.346619,1.000000,0.052427,0.266107,655,996
3396,0.493000,0.361000,0.355087,1.000000,0.068966,0.252858,724,1000
3397,0.483000,0.351000,0.364520,1.000000,0.070393,0.251315,742,1000
3398,0.487000,0.365000,0.367618,1.000000,0.075975,0.255972,671,1000
3399,0.506000,0.384000,0.370849,1.000000,0.069170,0.262149,700,1000
3400,0.537000,0.417000,0.352595,1.000000,0.061453,0.285912,657,1000
3401,0.494000,0.377000,0.368127,1.000000,0.070850,0.247663,781,1000
3402,0.469000,0.357000,0.379641,1.000000,0.046908,0.234281,703,1000
3403,0.485000,0.358000,0.388622,1.000000,0.057732,0.237282,711,1000
3404,0.487000,0.360000,0.376514,1.000000,0.094456,0.243130,751,1000
3405,0.484000,0.358000,0.384557,1.000000,0.086777,0.253624,799,1000
3406,0.484000,0.357000,0.358275,1.000000,0.082645,0.249118,709,1000
3407,0.461000,0.344000,0.353944,1.000000,0.080260,0.239021,767,1000
3408,0.508000,0.380000,0.334988,1.000000,0.062992,0.259313,733,1000
3409,0.525000,0.401000,0.351000,1.000000,0.060952,0.261772,751,1000
3410,0.527000,0.404000,0.342936,1.000000,0.064516,0.273972,677,1000
3411,0.499000,0.384000,0.330841,1.000000,0.066132,0.253250,630,1000
3412,0.495468,0.373615,0.326074,1.000000,0.067073,0.251791,703,993
3413,0.500000,0.382000,0.303125,1.000000,0.066000,0.257340,692,1000
3414,0.508000,0.375000,0.287786,1.000000,0.062992,0.261725,731,1000
3415,0.493000,0.360000,0.275400,1.000000,0.095335,0.261110,755,1000
3416,0.481000,0.348000,0.291349,1.000000,0.089397,0.251203,837,1000
3417,0.516000,0.403000,0.295448,1.000000,0.056202,0.267161,682,1000
3418,0.499000,0.387000,0.307127,1.000000,0.050100,0.245648,640,1000
3419,0.480000,0.365000,0.307294,1.000000,0.045833,0.214323,666,1000
3420,0.483000,0.374000,0.306861,1.000000,0.060041,0.214019,703,1000
3421,0.499000,0.384000,0.285997,1.000000,0.044088,0.215109,659,1000
3422,0.516000,0.397000,0.296552,1.000000,0.046512,0.221907,583,1000
3423,0.500528,0.378036,0.295949,1.000000,0.071730,0.215034,601,947
3424,0.493506,0.351732,0.297134,1.000000,0.087719,0.216409,771,924
3425,0.486000,0.362000,0.307506,1.000000,0.072016,0.206814,689,1000
3426,0.508000,0.381000,0.326354,1.000000,0.072835,0.207199,705,1000
3427,0.495000,0.387000,0.318373,1.000000,0.082828,0.205516,666,1000
3428,0.520000,0.410000,0.311509,1.000000,0.059615,0.212885,630,1000
3429,0.502564,0.382564,0.296803,1.000000,0.046939,0.217280,657,975
3430,0.485000,0.361000,0.303905,1.000000,0.059794,0.204958,718,1000
3431,0.522000,0.414000,0.315782,1.000000,0.057471,0.214116,659,1000
3432,0.494000,0.368000,0.331707,1.000000,0.068826,0.194565,716,1000
3433,0.493000,0.370000,0.305845,1.000000,0.066937,0.199712,667,1000
3434,0.488000,0.364000,0.321058,1.000000,0.071721,0.195653,782,1000
3435,0.515000,0.412000,0.315452,1.000000,0.033010,0.216218,620,1000
3436,0.513875,0.391572,0.344635,1.000000,0.048000,0.205125,644,973
3437,0.477551,0.350000,0.341238,1.000000,0.074786,0.206107,739,980
3438,0.508000,0.397000,0.348280,1.000000,0.076772,0.220418,627,1000
3439,0.502000,0.365000,0.348947,1.000000,0.071713,0.209590,772,1000
3440,0.503000,0.380000,0.364056,1.000000,0.067594,0.193541,713,1000
3441,0.503000,0.386000,0.353307,1.000000,0.073559,0.194729,689,1000
3442,0.514000,0.401000,0.346556,1.000000,0.054475,0.205077,693,1000
3443,0.527000,0.411000,0.329143,1.000000,0.055028,0.206751,719,1000
3444,0.502000,0.385000,0.345934,1.000000,0.051793,0.202434,715,1000
3445,0.497000,0.390000,0.334555,1.000000,0.052314,0.195029,658,1000
3446,0.468000,0.360000,0.287764,1.000000,0.059829,0.192336,645,1000
3447,0.496000,0.381000,0.269244,1.000000,0.070565,0.202887,643,1000
3448,0.500000,0.374000,0.278824,1.000000,0.070000,0.206522,720,1000
3449,0.511000,0.383000,0.295824,1.000000,0.078278,0.210622,663,1000
3450,0.514000,0.395000,0.284419,1.000000,0.077821,0.227185,684,1000
3451,0.510000,0.391000,0.314836,1.000000,0.062745,0.219125,667,1000
3452,0.503000,0.381000,0.307777,1.000000,0.053678,0.224884,707,1000
3453,0.475000,0.350000,0.288119,1.000000,0.071579,0.211681,738,1000
3454,0.527000,0.415000,0.310158,1.000000,0.064516,0.231914,679,1000
3455,0.498000,0.392000,0.294818,1.000000,0.058233,0.225200,587,1000
3456,0.510791,0.382323,0.296348,1.000000,0.080483,0.238520,768,973
3457,0.525000,0.399000,0.308125,1.000000,0.070476,0.243710,703,1000
3458,0.511000,0.398000,0.309859,1.000000,0.074364,0.236580,727,1000
3459,0.496000,0.381000,0.323720,1.000000,0.058468,0.226564,649,1000
3460,0.506000,0.390000,0.331904,1.000000,0.049407,0.232737,695,1000
3461,0.487000,0.380000,0.319092,1.000000,0.057495,0.230933,692,1000
3462,0.488000,0.376000,0.306880,1.000000,0.057377,0.234256,661,1000
3463,0.495000,0.355000,0.317069,1.000000,0.074747,0.235520,737,1000
3464,0.510000,0.390000,0.303914,1.000000,0.076471,0.241982,739,1000
3465,0.511000,0.393000,0.267014,1.000000,0.064579,0.248341,664,1000
3466,0.494000,0.363000,0.288405,1.000000,0.070850,0.247062,748,1000
3467,0.513000,0.394000,0.297270,1.000000,0.050682,0.259518,682,1000
3468,0.481000,0.354000,0.314305,1.000000,0.064449,0.234312,729,1000
3469,0.499000,0.377000,0.327296,1.000000,0.058116,0.230592,728,1000
3470,0.489000,0.372000,0.325742,1.000000,0.065440,0.214715,661,1000
3471,0.478000,0.359000,0.345303,1.000000,0.073222,0.202768,751,1000
3472,0.495000,0.378000,0.345935,1.000000,0.062626,0.216638,680,1000
3473,0.510000,0.399000,0.389088,1.000000,0.060784,0.214003,669,1000
3474,0.505000,0.390000,0.377745,1.000000,0.075248,0.213911,624,1000
3475,0.480402,0.357789,0.368608,1.000000,0.062762,0.214348,767,995
3476,0.500000,0.377000,0.355288,1.000000,0.054000,0.222666,708,1000
3477,0.508000,0.390000,0.352160,1.000000,0.055118,0.234051,689,1000
3478,0.507000,0.397000,0.388262,1.000000,0.053254,0.232792,627,1000
3479,0.485972,0.356713,0.360986,1.000000,0.053608,0.238661,677,998
3480,0.513000,0.386000,0.362915,1.000000,0.054581,0.251041,721,1000
3481,0.502000,0.372000,0.386273,1.000000,0.059761,0.243661,761,1000
3482,0.494000,0.362000,0.382006,1.000000,0.062753,0.236517,834,1000
3483,0.473000,0.373000,0.399377,1.000000,0.046512,0.224381,677,1000
3484,0.497000,0.382000,0.387905,1.000000,0.048290,0.235465,749,1000
3485,0.503000,0.378000,0.393706,1.000000,0.045726,0.232183,757,1000
3486,0.516000,0.386000,0.409483,1.000000,0.056202,0.236181,734,1000
3487,0.494000,0.354000,0.391829,1.000000,0.070850,0.230596,813,1000
3488,0.466000,0.331000,0.368067,1.000000,0.062232,0.225997,846,1000
3489,0.495000,0.372000,0.373102,1.000000,0.050505,0.240321,720,1000
3490,0.504000,0.374000,0.368317,1.000000,0.065476,0.236321,840,1000
3491,0.503000,0.403000,0.353302,1.000000,0.043738,0.236200,634,1000
3492,0.492260,0.353973,0.342672,1.000000,0.058700,0.235401,812,969
3493,0.483000,0.368000,0.349938,1.000000,0.060041,0.239300,730,1000
3494,0.511000,0.374000,0.333324,1.000000,0.076321,0.256675,759,1000
3495,0.522000,0.382000,0.339895,1.000000,0.065134,0.267345,773,1000
3496,0.507000,0.389000,0.347381,1.000000,0.069034,0.255895,671,1000
3497,0.504000,0.383000,0.346210,1.000000,0.063492,0.243970,718,1000
3498,0.497000,0.372000,0.345016,1.000000,0.072435,0.237579,777,1000
3499,0.505000,0.371000,0.324525,1.000000,0.049505,0.236990,771,1000
3500,0.507000,0.383000,0.308953,1.000000,0.037475,0.240746,745,1000
3501,0.497000,0.383000,0.312584,1.000000,0.048290,0.237206,691,1000
3502,0.472000,0.353000,0.342501,1.000000,0.057203,0.228125,725,1000
3503,0.510000,0.389000,0.355078,1.000000,0.066667,0.245645,673,1000
3504,0.523000,0.391000,0.348615,1.000000,0.055449,0.260104,751,1000
3505,0.482000,0.369000,0.336766,1.000000,0.068465,0.249964,655,1000
3506,0.506000,0.391000,0.326874,1.000000,0.061265,0.263716,621,1000
3507,0.506764,0.387097,0.352848,1.000000,0.053388,0.265573,663,961
3508,0.493000,0.365000,0.348642,1.000000,0.054767,0.244317,812,1000
3509,0.506000,0.365000,0.354332,1.000000,0.067194,0.241629,827,1000
3510,0.483000,0.376000,0.337859,1.000000,0.068323,0.230287,676,1000
3511,0.479000,0.349000,0.329367,1.000000,0.058455,0.226744,730,1000
3512,0.517000,0.389000,0.339111,1.000000,0.050290,0.251104,656,1000
3513,0.501000,0.360000,0.365635,1.000000,0.081836,0.241213,763,1000
3514,0.482000,0.354000,0.337188,1.000000,0.082988,0.231311,712,1000
3515,0.512000,0.413000,0.349127,1.000000,0.048828,0.244399,653,1000
3516,0.513000,0.389000,0.367641,1.000000,0.048733,0.236938,721,1000
3517,0.518000,0.397000,0.352031,1.000000,0.061776,0.249559,654,1000
3518,0.503000,0.386000,0.356019,1.000000,0.057654,0.231481,639,1000
3519,0.494000,0.364000,0.369430,1.000000,0.087045,0.228570,779,1000
3520,0.507000,0.378000,0.386939,1.000000,0.076923,0.243061,719,1000
3521,0.480000,0.349000,0.368748,1.000000,0.089583,0.232446,734,1000
3522,0.490000,0.369000,0.363512,1.000000,0.079592,0.245058,696,1000
3523,0.494000,0.370000,0.367847,1.000000,0.076923,0.249466,677,1000
3524,0.494000,0.382000,0.373698,1.000000,0.080972,0.247989,711,1000
3525,0.500000,0.386000,0.362853,1.000000,0.062000,0.254210,698,1000
3526,0.499000,0.386000,0.379653,1.000000,0.060120,0.236159,684,1000
3527,0.510000,0.393000,0.398103,1.000000,0.074510,0.235540,644,1000
3528,0.499000,0.376000,0.382298,1.000000,0.072144,0.228600,641,1000
3529,0.487928,0.362173,0.366456,1.000000,0.084536,0.227860,766,994
3530,0.515000,0.397000,0.359034,1.000000,0.066019,0.229671,672,1000
3531,0.518000,0.403000,0.349288,1.000000,0.073359,0.234026,689,1000
3532,0.510000,0.388000,0.372705,1.000000,0.066667,0.225523,687,1000
3533,0.501000,0.380000,0.336978,1.000000,0.057884,0.220687,685,1000
3534,0.482000,0.365000,0.329957,1.000000,0.070539,0.211545,636,1000
3535,0.514515,0.388388,0.345976,1.000000,0.071984,0.219351,780,999
3536,0.476000,0.360000,0.323989,1.000000,0.060924,0.195538,748,1000
3537,0.503000,0.378000,0.327888,1.000000,0.059642,0.198170,759,1000
3538,0.504000,0.380000,0.337868,1.000000,0.069444,0.192665,787,1000
3539,0.523000,0.418000,0.328965,1.000000,0.047801,0.202378,596,1000
3540,0.515690,0.393305,0.327294,1.000000,0.048682,0.196734,694,956
3541,0.516000,0.389000,0.326138,1.000000,0.069767,0.212342,762,1000
3542,0.504000,0.364000,0.335801,1.000000,0.077381,0.216835,804,1000
3543,0.495000,0.371000,0.358201,1.000000,0.076768,0.211889,735,1000
3544,0.514000,0.400000,0.344377,1.000000,0.058366,0.226917,663,1000
3545,0.521000,0.411000,0.341232,1.000000,0.069098,0.220687,625,1000
3546,0.504000,0.387000,0.355169,1.000000,0.071429,0.219919,710,1000
3547,0.508000,0.399000,0.356337,1.000000,0.055118,0.215765,654,1000
3548,0.499492,0.374619,0.360090,1.000000,0.058943,0.214582,721,985
3549,0.508000,0.382000,0.352841,1.000000,0.062992,0.219390,679,1000
3550,0.512000,0.407000,0.360435,1.000000,0.062500,0.227241,638,1000
3551,0.495431,0.382741,0.325628,1.000000,0.053279,0.239672,687,985
3552,0.502000,0.384000,0.330948,1.000000,0.065737,0.254715,704,1000
3553,0.511000,0.399000,0.326223,1.000000,0.062622,0.254942,620,1000
3554,0.503539,0.379171,0.349595,1.000000,0.078313,0.254080,676,989
3555,0.503000,0.379000,0.356257,1.000000,0.077535,0.248509,785,1000
3556,0.501000,0.397000,0.348169,1.000000,0.053892,0.243351,581,1000
3557,0.498433,0.373041,0.355666,1.000000,0.081761,0.245813,742,957
3558,0.489000,0.360000,0.361441,1.000000,0.065440,0.257742,764,1000
3559,0.491000,0.357000,0.353965,1.000000,0.061100,0.265514,777,1000
3560,0.492000,0.369000,0.397332,1.000000,0.069106,0.254098,679,1000
3561,0.482000,0.349000,0.408895,1.000000,0.064315,0.243130,805,1000
3562,0.483000,0.351000,0.429736,1.000000,0.078675,0.239256,795,1000
3563,0.483000,0.371000,0.431666,1.000000,0.066253,0.238775,736,1000
3564,0.484000,0.360000,0.406508,1.000000,0.051653,0.250344,757,1000
3565,0.506000,0.391000,0.413250,1.000000,0.063241,0.252656,665,1000
3566,0.512000,0.399000,0.430734,1.000000,0.068359,0.246841,635,1000
3567,0.525100,0.416667,0.404251,1.000000,0.047801,0.254352,599,996
3568,0.515215,0.409234,0.396928,1.000000,0.046843,0.252639,528,953
3569,0.497219,0.384872,0.401181,1.000000,0.078300,0.238859,591,899
3570,0.513426,0.406015,0.390361,1.000000,0.062762,0.245732,631,931
3571,0.492355,0.364934,0.404832,1.000000,0.074534,0.238111,778,981
3572,0.502000,0.374000,0.392859,1.000000,0.055777,0.238345,716,1000
3573,0.485000,0.356000,0.386149,1.000000,0.059794,0.233369,732,1000
3574,0.501000,0.384000,0.395812,1.000000,0.063872,0.241496,619,1000
3575,0.503590,0.388718,0.393259,1.000000,0.067210,0.242279,672,975
3576,0.512000,0.389000,0.377916,1.000000,0.068359,0.247244,735,1000
3577,0.510000,0.396000,0.407987,1.000000,0.074510,0.240741,595,1000
3578,0.516598,0.400415,0.434232,1.000000,0.060241,0.231173,578,964
3579,0.507073,0.371055,0.438065,1.000000,0.060086,0.235039,704,919
3580,0.505000,0.392000,0.426729,1.000000,0.059406,0.248072,627,1000
3581,0.471000,0.346000,0.432444,1.000000,0.087049,0.228521,752,1000
3582,0.493000,0.378000,0.438141,1.000000,0.058824,0.236725,672,1000
3583,0.512000,0.397000,0.437399,1.000000,0.060547,0.249495,705,1000
3584,0.513000,0.407000,0.421629,1.000000,0.054581,0.247232,631,1000
3585,0.529000,0.403000,0.388359,1.000000,0.058601,0.258830,661,1000
3586,0.532000,0.407000,0.364935,1.000000,0.046992,0.263752,627,1000
3587,0.516000,0.380000,0.384088,1.000000,0.056202,0.248553,833,1000
3588,0.498000,0.368000,0.379093,1.000000,0.050201,0.231449,741,1000
3589,0.492000,0.367000,0.398827,1.000000,0.075203,0.216809,754,1000
3590,0.489000,0.375000,0.400749,1.000000,0.061350,0.204736,644,1000
3591,0.498000,0.380000,0.409457,1.000000,0.078313,0.218652,673,1000
3592,0.482000,0.342000,0.401472,1.000000,0.101660,0.209801,887,1000
3593,0.519000,0.392000,0.380330,1.000000,0.073218,0.225686,750,1000
3594,0.506000,0.397000,0.377559,1.000000,0.061265,0.225530,661,1000
3595,0.509000,0.367000,0.376222,1.000000,0.070727,0.232886,756,1000
3596,0.498000,0.378000,0.372036,1.000000,0.076305,0.227051,729,1000
3597,0.514000,0.379000,0.368710,1.000000,0.062257,0.234794,719,1000
3598,0.529000,0.411000,0.373905,1.000000,0.060491,0.244757,769,1000
3599,0.514000,0.409000,0.373464,1.000000,0.046693,0.231348,598,1000
3600,0.521916,0.408767,0.381193,1.000000,0.066406,0.236370,679,981
3601,0.508000,0.407000,0.401367,1.000000,0.059055,0.227731,629,1000
3602,0.508000,0.389000,0.408245,1.000000,0.055118,0.223258,698,1000
3603,0.511000,0.386000,0.391078,1.000000,0.056751,0.222744,720,1000
3604,0.483000,0.380000,0.371116,1.000000,0.051760,0.212604,604,1000
3605,0.485772,0.363821,0.366799,1.000000,0.069038,0.214807,630,984
3606,0.488442,0.380905,0.380357,1.000000,0.067901,0.209078,653,995
3607,0.498000,0.379000,0.388291,1.000000,0.070281,0.204157,647,1000
3608,0.512000,0.392000,0.386854,1.000000,0.072266,0.209242,654,1000
3609,0.509000,0.390000,0.386338,1.000000,0.084479,0.197869,731,1000
3610,0.520000,0.408000,0.388529,1.000000,0.073077,0.200845,699,1000
3611,0.507000,0.389000,0.364727,1.000000,0.053254,0.195528,701,1000
3612,0.506000,0.400000,0.378790,1.000000,0.061265,0.195653,665,1000
3613,0.494000,0.373000,0.353465,1.000000,0.074899,0.191220,720,1000
3614,0.483000,0.360000,0.347310,1.000000,0.078675,0.186234,736,1000
3615,0.505000,0.385000,0.349559,1.000000,0.073267,0.194730,674,1000
3616,0.485000,0.362000,0.348807,1.000000,0.057732,0.190739,659,1000
3617,0.491000,0.361000,0.353561,1.000000,0.067210,0.182071,730,1000
3618,0.475000,0.345000,0.340951,1.000000,0.088421,0.183305,736,1000
3619,0.480000,0.356000,0.353827,1.000000,0.075000,0.182052,770,1000
3620,0.483000,0.361000,0.340626,1.000000,0.053830,0.190411,628,1000
3621,0.497000,0.366000,0.362152,1.000000,0.064386,0.195481,781,1000
3622,0.469000,0.367000,0.368652,1.000000,0.068230,0.185089,664,1000
3623,0.467000,0.351000,0.363779,1.000000,0.053533,0.182885,723,1000
3624,0.510000,0.394000,0.343572,1.000000,0.062745,0.198494,753,1000
3625,0.512000,0.396000,0.351269,1.000000,0.050781,0.190609,623,1000
3626,0.490872,0.393509,0.334725,1.000000,0.059917,0.184877,652,986
3627,0.472000,0.356000,0.318297,1.000000,0.046610,0.185556,642,1000
3628,0.495000,0.369000,0.343756,1.000000,0.060606,0.189909,719,1000
3629,0.485000,0.362000,0.346076,1.000000,0.076289,0.183646,667,1000
3630,0.493000,0.383000,0.312220,1.000000,0.062880,0.196866,650,1000
3631,0.493000,0.382000,0.311829,1.000000,0.052738,0.200377,636,1000
3632,0.508882,0.379310,0.302989,1.000000,0.063655,0.215363,718,957
3633,0.507000,0.399000,0.287913,1.000000,0.057199,0.217648,605,1000
3634,0.499485,0.377961,0.313859,1.000000,0.072165,0.214359,709,971
3635,0.494000,0.382000,0.326825,1.000000,0.042510,0.199641,663,1000
3636,0.483000,0.377000,0.320291,1.000000,0.053830,0.191923,603,1000
3637,0.486716,0.362380,0.309574,1.000000,0.065502,0.192671,795,941
3638,0.508000,0.385000,0.306216,1.000000,0.057087,0.197446,721,1000
3639,0.506000,0.399000,0.304182,1.000000,0.067194,0.189541,633,1000
3640,0.521244,0.415544,0.318560,1.000000,0.051690,0.188916,567,965
3641,0.488121,0.366091,0.350818,1.000000,0.073009,0.174122,680,926
3642,0.493000,0.371000,0.343228,1.000000,0.068966,0.175671,758,1000
3643,0.533000,0.420000,0.317141,1.000000,0.056285,0.199820,691,1000
3644,0.496000,0.384000,0.304203,1.000000,0.054435,0.188250,645,1000
3645,0.497000,0.363000,0.328946,1.000000,0.060362,0.179928,692,1000
3646,0.487000,0.359000,0.328040,1.000000,0.082136,0.174680,766,1000
3647,0.521000,0.397000,0.314530,1.000000,0.059501,0.187446,686,1000
3648,0.535000,0.415000,0.314750,1.000000,0.052336,0.194680,708,1000
3649,0.505000,0.397000,0.306557,1.000000,0.063366,0.193977,665,1000
3650,0.478000,0.349000,0.305669,1.000000,0.066946,0.175684,750,1000
3651,0.496000,0.379000,0.293067,1.000000,0.056452,0.177952,614,1000
3652,0.495477,0.362814,0.303715,1.000000,0.077079,0.170359,772,995
3653,0.493000,0.391000,0.311157,1.000000,0.079108,0.167349,597,1000
3654,0.466457,0.343816,0.296398,1.000000,0.067416,0.159716,792,954
3655,0.497000,0.395000,0.308172,1.000000,0.044266,0.178545,620,1000
3656,0.494439,0.387260,0.330608,1.000000,0.051125,0.173182,685,989
3657,0.481000,0.366000,0.317726,1.000000,0.060291,0.167169,706,1000
3658,0.518000,0.403000,0.326165,1.000000,0.073359,0.184947,701,1000
3659,0.499000,0.376000,0.331099,1.000000,0.078156,0.178921,722,1000
3660,0.499000,0.379000,0.336335,1.000000,0.052104,0.185364,775,1000
3661,0.521000,0.410000,0.330734,1.000000,0.067179,0.208857,643,1000
3662,0.501000,0.393000,0.358850,1.000000,0.067864,0.205010,606,1000
3663,0.512295,0.399590,0.355057,1.000000,0.068000,0.200734,657,976
3664,0.503000,0.380000,0.367607,1.000000,0.061630,0.189267,662,1000
3665,0.532000,0.411000,0.362028,1.000000,0.060150,0.199058,639,1000
3666,0.520000,0.408000,0.364648,1.000000,0.065385,0.200046,611,1000
3667,0.501040,0.379418,0.376470,1.000000,0.078838,0.200632,662,962
3668,0.485000,0.350000,0.354680,1.000000,0.074227,0.195975,773,1000
3669,0.504000,0.395000,0.375304,1.000000,0.061508,0.199631,585,1000
3670,0.512326,0.376206,0.380613,1.000000,0.060669,0.207143,644,933
3671,0.505198,0.378378,0.396874,1.000000,0.055556,0.216904,609,962
3672,0.486570,0.355372,0.377184,1.000000,0.063694,0.208716,691,968
3673,0.493000,0.378000,0.375506,1.000000,0.089249,0.208579,618,1000
3674,0.520521,0.384384,0.378282,1.000000,0.088462,0.212957,792,999
3675,0.497000,0.372000,0.387960,1.000000,0.074447,0.196199,809,1000
3676,0.490000,0.360000,0.356792,1.000000,0.057143,0.194267,677,1000
3677,0.493000,0.361000,0.336839,1.000000,0.077079,0.191842,805,1000
3678,0.514000,0.396000,0.322817,1.000000,0.064202,0.205851,698,1000
3679,0.481000,0.358000,0.307771,1.000000,0.079002,0.195272,643,1000
3680,0.531000,0.414000,0.319421,1.000000,0.086629,0.216605,663,1000
3681,0.525000,0.404000,0.309849,1.000000,0.074286,0.211571,636,1000
3682,0.492000,0.368000,0.319647,1.000000,0.079268,0.188616,797,1000
3683,0.530000,0.406000,0.312674,1.000000,0.066038,0.202249,711,1000
